Date,AAPL_Score,SBUX_Score,MSFT_Score,CSCO_Score,QCOM_Score,Facebook_Score,AMZN_Score,TSLA_Score,AMD_Score,ZNGA_Score
2013-06-07,16.33,100.0,100.0,99.6,40.24,31.87,99.6,98.8,70.12,38.65
2013-06-10,13.94,100.0,99.2,98.41,37.45,35.86,99.6,98.41,80.08,39.44
2013-06-11,13.15,99.6,95.22,96.02,32.27,34.66,97.61,96.02,72.91,40.64
2013-06-12,11.16,98.8,97.61,95.22,25.9,33.86,92.03,97.61,69.72,36.65
2013-06-13,13.55,99.6,94.02,97.61,35.86,33.86,98.41,98.01,72.51,35.06
2013-06-14,8.76,99.2,93.23,95.62,27.09,33.47,95.62,98.41,72.11,37.45
2013-06-17,11.55,99.6,97.61,100.0,38.65,35.86,99.2,98.8,80.88,41.43
2013-06-18,11.16,100.0,96.41,100.0,43.43,37.05,99.6,98.8,84.46,43.03
2013-06-19,3.98,99.6,92.43,99.2,33.47,37.45,98.8,99.2,83.27,43.43
2013-06-20,2.79,97.21,89.24,98.01,23.11,35.46,92.83,97.21,68.53,40.64
2013-06-21,2.79,96.41,88.05,98.01,21.91,39.84,92.43,96.02,76.1,32.27
2013-06-24,1.2,93.63,89.64,92.83,17.93,35.86,88.45,97.21,82.07,27.49
2013-06-25,1.59,96.41,89.24,92.03,31.47,38.25,89.64,98.01,88.45,34.26
2013-06-26,0.8,98.01,91.63,97.21,23.9,37.85,98.01,99.6,88.05,36.25
2013-06-27,0.8,97.61,92.83,98.8,22.71,41.83,97.61,99.6,84.86,43.03
2013-06-28,1.2,96.81,91.63,94.42,22.71,42.23,98.01,99.2,85.26,35.06
2013-07-01,4.78,99.2,90.84,94.42,21.51,42.23,99.6,100.0,88.45,56.97
2013-07-02,6.37,99.6,88.84,93.63,21.12,41.04,99.6,100.0,75.3,72.51
2013-07-03,7.57,100.0,88.84,98.41,20.32,41.43,100.0,99.2,84.06,82.87
2013-07-05,6.37,100.0,89.64,98.01,21.12,41.04,100.0,100.0,85.66,84.86
2013-07-08,5.58,100.0,90.04,98.41,15.14,43.43,100.0,100.0,76.89,72.91
2013-07-09,8.76,99.6,90.44,100.0,11.95,46.61,100.0,100.0,83.27,74.5
2013-07-10,8.37,99.2,92.83,100.0,17.53,50.2,100.0,99.6,76.1,80.08
2013-07-11,11.95,100.0,100.0,100.0,24.7,50.6,100.0,100.0,96.81,91.63
2013-07-12,11.55,100.0,99.6,100.0,36.25,51.39,100.0,100.0,95.22,89.24
2013-07-15,12.75,99.6,100.0,99.6,23.11,56.97,99.6,99.6,97.21,92.83
2013-07-16,16.73,99.2,100.0,98.8,31.47,57.37,99.6,95.22,97.61,87.65
2013-07-17,17.13,98.01,99.2,98.8,48.61,61.75,100.0,97.61,96.81,88.05
2013-07-18,19.12,98.41,96.81,98.8,21.12,55.78,98.41,96.81,98.8,84.46
2013-07-19,10.36,98.41,75.7,98.41,25.5,51.39,98.41,96.81,80.88,77.69
2013-07-22,11.95,98.41,77.29,98.01,41.43,53.78,97.61,98.41,70.52,73.71
2013-07-23,7.57,95.22,76.49,96.81,41.83,55.78,97.21,98.41,64.94,72.91
2013-07-24,27.49,93.63,76.89,96.81,23.11,60.56,96.41,97.21,63.75,73.31
2013-07-25,25.9,96.41,74.1,96.02,53.78,100.0,97.21,98.8,66.14,92.43
2013-07-26,28.29,100.0,74.9,95.62,70.12,99.6,100.0,99.6,68.13,54.58
2013-07-29,35.86,99.6,74.5,94.82,66.14,100.0,98.01,100.0,67.33,55.38
2013-07-30,41.83,99.2,76.1,96.81,68.92,100.0,96.02,99.6,68.92,51.39
2013-07-31,41.04,98.8,75.7,96.41,69.32,99.6,95.62,99.6,68.13,51.79
2013-08-01,44.62,100.0,74.1,99.2,79.68,99.6,97.61,100.0,68.92,56.18
2013-08-02,49.4,100.0,76.1,100.0,95.62,100.0,96.81,100.0,68.92,53.78
2013-08-05,52.19,99.6,73.71,100.0,90.04,100.0,94.02,100.0,70.52,48.21
2013-08-06,50.6,98.41,72.51,99.6,82.07,99.6,93.63,99.6,66.93,46.22
2013-08-07,50.6,97.61,77.29,98.8,76.89,99.6,92.43,97.61,65.74,41.43
2013-08-08,48.61,98.41,78.88,99.6,90.84,98.8,92.03,100.0,66.93,43.82
2013-08-09,43.03,98.01,78.09,98.01,90.04,98.41,92.43,99.6,64.54,54.18
2013-08-12,52.99,98.01,78.49,100.0,90.84,98.01,91.63,99.2,64.94,48.61
2013-08-13,55.78,96.81,76.1,99.6,99.2,96.41,90.84,98.8,66.93,46.22
2013-08-14,56.18,95.22,76.1,100.0,97.21,95.62,89.64,97.61,73.31,51.39
2013-08-15,56.18,94.42,72.11,85.66,96.81,95.22,88.84,97.61,67.33,45.02
2013-08-16,57.77,94.02,72.11,80.48,95.22,96.41,88.05,97.61,66.53,46.61
2013-08-19,59.36,93.63,67.73,80.48,88.45,97.21,88.05,98.41,62.95,39.04
2013-08-20,57.37,93.63,69.72,81.27,93.23,98.01,88.84,99.2,64.54,33.86
2013-08-21,58.57,94.02,68.92,77.69,89.64,97.61,86.85,98.8,63.75,34.26
2013-08-22,59.36,95.22,76.1,76.49,98.01,99.2,88.84,100.0,65.34,37.45
2013-08-23,57.37,95.62,90.84,73.71,98.01,100.0,88.84,100.0,66.93,48.21
2013-08-26,60.16,94.42,85.26,73.31,96.02,100.0,87.25,100.0,61.75,48.61
2013-08-27,55.78,91.24,79.68,72.11,84.06,99.2,82.87,100.0,58.96,35.86
2013-08-28,56.57,93.23,78.09,71.71,87.65,99.2,83.27,99.6,59.76,47.41
2013-08-29,56.97,93.23,81.67,71.71,92.03,99.6,84.46,99.2,58.96,50.6
2013-08-30,55.78,90.84,80.08,70.52,84.86,99.6,82.07,100.0,57.37,41.04
2013-09-03,56.18,93.63,70.52,71.71,92.83,100.0,88.05,99.6,57.77,46.61
2013-09-04,58.96,95.62,61.75,72.91,99.2,99.6,90.44,100.0,58.96,52.19
2013-09-05,58.17,95.22,62.55,72.51,99.6,100.0,90.84,99.6,61.35,57.37
2013-09-06,58.96,92.43,60.16,72.11,100.0,100.0,91.24,98.01,64.54,58.17
2013-09-09,64.54,96.02,66.53,74.5,100.0,100.0,93.23,96.02,72.91,61.75
2013-09-10,58.17,99.6,73.71,78.88,100.0,99.2,93.23,97.21,79.28,58.17
2013-09-11,53.39,100.0,75.7,83.67,99.2,100.0,92.03,96.02,77.29,55.78
2013-09-12,54.98,100.0,74.5,79.68,99.2,99.6,91.24,96.41,74.1,57.37
2013-09-13,51.39,99.6,77.69,80.88,98.8,99.2,90.84,96.41,78.09,60.96
2013-09-16,38.65,98.8,75.3,84.06,98.41,97.21,89.24,97.61,77.29,61.35
2013-09-17,44.62,100.0,76.1,82.87,99.6,100.0,96.41,96.41,78.88,73.71
2013-09-18,52.19,100.0,79.68,88.84,99.6,100.0,100.0,96.02,82.07,73.71
2013-09-19,56.57,99.6,81.67,86.85,99.2,100.0,100.0,100.0,84.06,92.03
2013-09-20,54.98,99.2,73.71,85.26,98.01,100.0,100.0,100.0,78.49,92.43
2013-09-23,60.56,97.21,73.31,76.89,97.61,99.6,98.41,99.6,73.71,94.42
2013-09-24,60.16,99.6,70.12,74.9,96.41,100.0,99.6,99.6,74.1,97.21
2013-09-25,58.57,98.8,70.12,83.27,96.81,100.0,99.2,100.0,81.67,99.6
2013-09-26,59.36,99.6,73.31,67.73,97.21,100.0,100.0,100.0,79.68,96.81
2013-09-27,58.96,100.0,78.49,63.35,93.23,100.0,99.2,100.0,78.49,99.2
2013-09-30,58.17,98.8,78.49,63.75,92.83,99.2,98.01,100.0,73.31,98.01
2013-10-01,60.96,98.8,81.27,62.15,93.23,99.6,100.0,99.6,78.49,99.6
2013-10-02,62.55,99.2,83.27,62.55,93.23,98.8,99.6,96.81,80.48,99.2
2013-10-03,59.76,97.61,82.87,61.35,88.84,97.61,98.01,96.02,80.48,96.81
2013-10-04,59.76,100.0,82.87,61.35,94.42,99.6,99.2,96.81,81.67,98.01
2013-10-07,61.75,96.81,76.89,60.56,90.04,99.2,94.42,97.61,77.29,97.21
2013-10-08,58.96,93.63,72.91,60.16,76.1,95.22,89.24,95.22,68.13,92.03
2013-10-09,61.75,92.43,74.1,59.76,67.33,94.82,84.46,92.83,64.14,87.25
2013-10-10,65.34,97.61,81.67,60.96,84.06,96.41,91.24,94.42,69.72,90.84
2013-10-11,66.93,100.0,84.46,61.75,92.43,96.41,94.42,95.62,75.3,94.02
2013-10-14,68.13,100.0,88.05,63.35,92.83,97.21,94.02,95.62,85.66,92.43
2013-10-15,69.72,95.22,88.05,60.56,95.22,96.81,91.63,98.01,88.84,87.65
2013-10-16,71.71,99.6,89.64,58.96,97.21,99.6,93.63,97.61,94.82,92.83
2013-10-17,74.5,100.0,93.23,58.17,95.62,100.0,94.02,96.41,94.82,92.43
2013-10-18,76.49,100.0,93.63,58.57,94.42,100.0,100.0,97.21,56.18,96.02
2013-10-21,80.88,100.0,94.42,58.17,96.02,99.6,99.6,91.63,53.78,96.41
2013-10-22,80.08,100.0,86.85,56.97,97.21,99.2,100.0,91.24,51.79,94.42
2013-10-23,82.87,99.6,78.49,55.78,84.46,98.41,99.2,84.86,51.39,89.24
2013-10-24,86.06,98.41,77.29,55.78,81.27,98.8,99.6,92.03,52.19,87.65
2013-10-25,84.06,99.2,98.8,55.78,93.23,98.01,100.0,89.64,53.39,97.21
2013-10-28,86.45,97.21,96.81,56.18,94.02,94.02,99.6,82.87,52.99,98.41
2013-10-29,78.88,98.8,96.41,57.37,97.21,92.43,99.6,83.67,52.99,95.62
2013-10-30,83.27,99.6,96.41,56.57,97.61,90.84,99.2,81.27,51.79,90.44
2013-10-31,82.47,100.0,94.82,55.38,99.2,93.63,100.0,81.27,53.39,89.64
2013-11-01,80.88,98.8,96.02,55.38,99.6,93.23,98.41,82.07,51.79,89.24
2013-11-04,86.45,98.8,99.2,55.38,98.8,89.24,98.01,92.83,52.19,97.21
2013-11-05,85.26,100.0,100.0,60.16,96.02,93.23,98.01,92.83,52.59,98.8
2013-11-06,82.07,99.6,100.0,61.35,99.2,90.44,96.81,78.09,51.79,95.62
2013-11-07,77.69,95.22,99.6,59.76,80.88,88.05,96.41,74.5,49.4,76.89
2013-11-08,82.47,99.6,99.6,65.74,85.26,87.65,96.41,72.91,49.0,76.89
2013-11-11,80.48,98.41,99.2,63.75,86.06,85.66,96.41,75.7,53.39,74.1
2013-11-12,81.67,97.21,98.41,66.93,90.84,85.66,95.62,72.11,55.78,80.88
2013-11-13,83.67,99.6,99.6,70.52,99.6,88.84,96.81,72.91,56.57,98.8
2013-11-14,90.44,98.8,99.2,43.43,100.0,88.84,100.0,71.31,55.38,99.6
2013-11-15,87.25,98.8,98.8,44.62,100.0,89.24,100.0,70.52,54.98,100.0
2013-11-18,80.08,95.62,96.81,42.63,99.6,83.27,99.2,64.14,54.58,98.41
2013-11-19,81.67,93.63,96.41,43.03,99.2,84.06,98.8,67.33,53.78,99.6
2013-11-20,78.88,93.23,96.41,40.64,98.41,84.06,97.21,63.35,53.78,100.0
2013-11-21,85.66,99.6,97.21,43.82,98.8,84.46,99.6,64.54,51.0,100.0
2013-11-22,82.47,98.8,97.61,43.03,100.0,82.87,100.0,62.95,50.2,100.0
2013-11-25,88.05,95.22,98.01,41.04,99.6,80.08,100.0,62.15,51.79,100.0
2013-11-26,95.22,99.2,95.62,38.25,100.0,81.67,100.0,61.75,54.18,99.6
2013-11-27,97.61,99.6,97.61,41.04,99.6,83.67,100.0,67.33,56.57,99.2
2013-11-29,98.8,98.01,99.2,39.04,99.6,84.86,100.0,67.73,60.16,98.01
2013-12-02,98.8,95.62,100.0,33.07,98.8,84.86,99.6,65.74,62.55,97.61
2013-12-03,99.6,92.83,99.6,39.04,98.41,83.67,98.8,75.7,58.17,96.81
2013-12-04,99.6,89.24,100.0,38.25,98.01,87.65,98.8,72.51,55.78,96.41
2013-12-05,100.0,90.04,97.21,25.5,98.01,86.85,98.01,73.71,59.76,95.62
2013-12-06,98.8,90.44,99.2,41.04,100.0,86.06,99.2,69.72,62.55,95.22
2013-12-09,99.6,89.64,99.6,37.05,98.01,88.05,98.01,73.71,58.57,95.22
2013-12-10,98.8,83.67,96.81,35.86,98.01,94.42,99.2,74.5,65.74,96.81
2013-12-11,98.01,78.88,94.42,22.31,96.02,90.44,96.41,71.71,62.15,95.62
2013-12-12,97.61,78.88,91.24,9.56,95.22,97.21,95.62,76.89,63.75,96.81
2013-12-13,96.41,78.09,89.64,3.59,94.82,99.2,96.41,76.89,63.75,96.02
2013-12-16,96.81,78.49,90.04,14.34,95.22,99.2,99.2,77.29,53.39,95.62
2013-12-17,96.02,76.1,88.45,24.7,95.22,100.0,98.41,78.09,59.36,96.81
2013-12-18,94.82,84.06,88.45,27.89,96.41,100.0,100.0,76.89,59.36,95.22
2013-12-19,93.63,80.88,87.25,30.28,92.83,99.6,99.6,70.92,59.36,93.63
2013-12-20,94.02,83.67,89.64,32.27,94.42,99.6,100.0,72.51,63.75,92.03
2013-12-23,100.0,85.26,88.05,45.02,94.02,100.0,100.0,72.51,66.53,94.02
2013-12-24,99.2,85.26,90.44,47.01,95.62,100.0,99.2,77.69,66.93,95.62
2013-12-26,97.21,86.06,92.43,47.81,98.41,99.2,100.0,78.88,68.53,93.23
2013-12-27,96.02,84.86,90.84,49.4,100.0,98.41,98.41,76.49,66.53,89.24
2013-12-30,94.02,84.06,90.84,49.4,98.41,95.62,96.81,77.29,74.1,88.05
2013-12-31,96.41,83.67,92.03,50.2,100.0,96.81,98.41,75.7,76.49,86.06
2014-01-02,92.83,78.49,88.84,48.21,95.62,96.81,97.61,75.3,82.47,89.24
2014-01-03,90.44,76.49,87.65,47.81,91.63,96.02,97.21,74.5,86.45,89.24
2014-01-06,90.44,72.11,82.87,48.21,90.04,98.8,96.02,71.71,95.62,91.63
2014-01-07,89.64,79.28,84.06,49.4,94.82,99.6,97.61,74.1,96.81,96.81
2014-01-08,90.04,82.07,81.67,49.0,98.8,100.0,98.8,76.49,96.81,96.81
2014-01-09,88.84,80.48,78.09,47.81,99.6,98.01,98.41,71.71,93.63,94.82
2014-01-10,88.05,80.88,82.07,47.81,99.2,99.2,96.02,70.12,96.02,94.42
2014-01-13,88.45,66.14,72.51,47.41,92.83,96.81,92.83,62.95,94.42,89.64
2014-01-14,91.24,67.73,81.27,49.8,95.22,98.01,95.62,80.48,97.21,90.84
2014-01-15,94.42,70.52,86.45,53.78,100.0,97.21,94.42,82.07,99.6,89.24
2014-01-16,92.43,66.14,87.25,53.78,100.0,96.02,94.02,89.64,98.01,68.13
2014-01-17,88.05,64.54,82.87,52.99,100.0,95.62,98.01,88.84,95.62,69.72
2014-01-21,90.84,62.95,81.67,54.58,100.0,100.0,100.0,92.43,94.42,73.71
2014-01-22,91.63,62.55,79.68,54.58,100.0,96.41,99.6,93.23,52.99,73.71
2014-01-23,94.02,61.75,80.48,49.8,100.0,94.82,97.21,95.22,45.82,68.92
2014-01-24,88.84,64.54,86.45,44.62,97.21,90.44,88.45,90.44,39.44,60.96
2014-01-27,90.04,62.95,79.28,42.63,89.24,88.45,87.25,86.06,36.65,51.79
2014-01-28,72.51,62.15,82.07,39.44,82.47,92.83,91.63,92.43,41.43,47.01
2014-01-29,68.53,52.99,84.46,36.65,80.48,87.65,84.46,90.84,39.04,51.79
2014-01-30,68.13,54.98,86.45,41.43,90.44,100.0,98.8,96.02,39.04,68.92
2014-01-31,68.13,51.39,95.22,40.64,97.21,100.0,76.49,94.42,36.65,98.8
2014-02-03,69.72,45.82,81.67,34.26,90.84,99.6,73.71,90.84,30.28,99.6
2014-02-04,72.91,49.0,80.48,39.04,82.47,100.0,73.71,92.43,32.67,100.0
2014-02-05,73.71,48.21,75.7,41.83,81.27,99.2,73.31,87.65,27.49,98.8
2014-02-06,73.31,56.97,78.88,48.21,89.24,98.8,74.9,91.24,35.06,98.8
2014-02-07,75.7,62.55,82.07,51.39,97.61,100.0,78.09,98.41,38.25,99.6
2014-02-10,82.87,63.75,85.26,54.18,98.01,99.6,77.29,100.0,47.41,99.6
2014-02-11,84.86,63.35,88.45,51.39,99.2,100.0,78.09,100.0,56.57,100.0
2014-02-12,84.46,60.96,92.03,54.58,100.0,99.6,72.11,99.2,55.78,100.0
2014-02-13,87.25,63.35,94.02,43.82,100.0,100.0,74.5,100.0,56.57,99.6
2014-02-14,86.85,64.54,94.02,48.21,99.2,99.6,74.5,99.6,55.38,100.0
2014-02-18,88.05,60.56,90.44,45.02,97.61,99.6,72.11,100.0,56.57,100.0
2014-02-19,84.06,56.97,91.63,43.03,98.01,100.0,70.12,97.61,58.17,99.6
2014-02-20,80.88,58.17,94.42,43.43,98.8,100.0,71.31,100.0,54.58,99.6
2014-02-21,78.09,54.18,95.62,39.84,96.81,99.6,69.32,99.6,54.58,98.8
2014-02-24,79.28,54.18,93.63,39.44,95.62,100.0,71.71,100.0,56.57,98.8
2014-02-25,75.3,43.82,90.44,34.66,95.22,99.6,74.9,100.0,54.18,99.2
2014-02-26,69.72,48.61,89.24,35.86,95.22,98.8,76.49,100.0,55.78,100.0
2014-02-27,79.28,52.19,95.22,35.06,95.22,98.41,76.49,99.6,56.57,99.6
2014-02-28,78.09,45.42,98.41,32.67,95.22,97.61,78.09,98.8,56.57,97.61
2014-03-03,79.28,41.43,93.63,27.49,88.05,96.81,75.3,99.2,47.81,100.0
2014-03-04,80.88,47.81,98.8,33.07,98.8,98.01,79.28,100.0,54.98,100.0
2014-03-05,81.27,46.22,96.02,33.86,100.0,100.0,82.07,99.2,56.57,100.0
2014-03-06,79.68,54.58,96.41,32.67,100.0,99.6,81.27,99.2,58.17,99.2
2014-03-07,79.28,56.18,93.63,30.28,99.6,98.41,80.88,97.21,77.69,99.2
2014-03-10,79.68,58.17,92.03,29.88,100.0,100.0,80.48,96.41,62.95,98.8
2014-03-11,83.27,64.54,94.42,27.89,98.8,98.41,79.28,96.02,68.13,99.6
2014-03-12,83.67,68.13,97.21,33.47,99.2,99.2,80.48,96.41,74.5,100.0
2014-03-13,78.09,61.35,92.43,25.1,94.42,95.62,80.48,95.62,69.32,97.61
2014-03-14,71.71,60.96,89.24,22.71,90.44,93.63,82.07,94.82,67.33,96.81
2014-03-17,74.5,59.36,94.42,25.1,99.6,94.82,82.07,94.82,60.16,96.41
2014-03-18,79.68,61.75,100.0,28.69,100.0,96.02,82.47,96.02,70.92,96.41
2014-03-19,79.28,68.53,99.6,28.69,98.01,93.23,80.88,94.82,80.48,94.02
2014-03-20,75.7,74.9,100.0,33.86,100.0,90.44,77.29,94.42,86.45,93.23
2014-03-21,80.48,73.31,99.6,28.69,100.0,90.84,70.92,92.83,84.06,90.84
2014-03-24,84.06,67.33,100.0,27.09,99.2,88.45,64.14,92.43,86.45,89.24
2014-03-25,87.25,60.16,99.6,43.82,100.0,89.64,65.34,92.43,86.45,90.04
2014-03-26,83.67,52.99,98.41,43.43,99.6,84.86,58.96,91.24,86.45,88.45
2014-03-27,82.87,52.19,97.61,37.85,100.0,84.86,58.57,90.04,72.11,85.66
2014-03-28,82.07,54.58,98.8,43.43,100.0,84.06,58.17,90.84,67.33,84.06
2014-03-31,81.67,51.0,100.0,45.02,99.2,84.06,57.77,89.64,80.88,81.67
2014-04-01,84.86,56.18,100.0,57.77,100.0,86.85,58.57,91.24,88.45,82.87
2014-04-02,84.86,53.78,99.6,55.38,100.0,86.85,58.17,92.83,86.85,81.27
2014-04-03,82.07,49.0,99.2,57.37,100.0,82.47,56.57,92.03,78.88,79.28
2014-04-04,75.7,37.85,96.41,49.8,97.21,76.89,54.18,89.24,80.08,79.68
2014-04-07,64.94,31.47,96.02,53.39,95.62,76.89,52.19,87.65,65.34,79.28
2014-04-08,64.54,37.45,96.02,54.18,98.01,81.27,54.98,90.04,76.49,80.88
2014-04-09,72.11,45.02,98.01,58.17,98.8,85.66,55.38,90.04,76.1,82.07
2014-04-10,64.54,29.88,94.02,47.01,94.42,81.67,51.0,86.06,60.56,72.51
2014-04-11,58.57,26.29,92.83,42.63,94.02,81.27,47.01,85.66,34.26,72.51
2014-04-14,62.55,27.49,92.43,52.59,98.01,81.27,49.8,84.06,46.22,68.13
2014-04-15,56.57,26.29,94.42,52.99,98.41,81.27,50.2,82.47,51.39,68.13
2014-04-16,56.97,34.26,97.61,56.18,99.6,82.07,53.39,84.46,49.0,75.3
2014-04-17,65.74,28.69,95.62,58.57,100.0,80.48,53.39,83.67,40.64,79.28
2014-04-21,74.1,30.68,95.22,61.75,99.6,84.06,54.98,86.06,91.63,85.66
2014-04-22,75.3,35.46,95.22,64.94,99.2,87.25,54.58,90.84,96.41,87.25
2014-04-23,64.14,29.08,92.43,63.75,99.2,83.67,52.19,86.45,95.22,83.27
2014-04-24,99.2,34.66,94.02,59.76,90.84,82.07,56.97,86.06,95.62,80.08
2014-04-25,100.0,36.65,94.42,52.59,90.04,74.1,36.25,83.27,84.06,70.52
2014-04-28,100.0,33.07,98.41,53.78,91.24,70.12,28.29,82.07,71.71,60.96
2014-04-29,99.6,30.28,98.01,56.18,93.23,76.49,32.67,84.86,79.28,62.15
2014-04-30,99.2,29.88,96.81,55.38,94.02,80.48,36.65,86.06,89.24,67.33
2014-05-01,99.2,34.66,94.02,52.19,94.82,82.87,40.64,85.26,94.42,60.16
2014-05-02,99.6,29.08,90.04,49.4,94.82,81.27,40.64,87.65,90.04,58.96
2014-05-05,100.0,32.27,88.84,49.4,96.41,82.87,41.43,89.24,88.45,58.57
2014-05-06,99.6,23.11,86.45,42.63,95.62,76.49,27.49,83.27,76.1,53.39
2014-05-07,98.41,23.9,88.45,47.01,95.62,70.52,23.11,80.88,70.12,45.82
2014-05-08,96.81,22.71,89.24,52.19,96.02,68.53,19.92,66.93,64.54,43.03
2014-05-09,96.41,25.5,88.45,52.99,96.02,70.12,22.31,70.12,58.17,37.85
2014-05-12,98.8,35.06,93.23,56.57,96.81,79.28,33.07,73.31,70.12,47.81
2014-05-13,98.8,35.06,96.81,45.42,98.01,79.28,36.25,74.5,78.09,50.2
2014-05-14,98.8,23.51,94.42,42.23,98.01,77.29,26.69,74.5,72.11,39.44
2014-05-15,95.62,22.31,87.65,74.9,95.22,71.71,23.11,73.31,68.92,26.29
2014-05-16,99.6,31.87,90.44,81.27,93.23,72.91,26.69,74.9,77.69,25.9
2014-05-19,100.0,32.67,88.84,79.28,95.22,76.89,24.7,76.89,89.64,38.25
2014-05-20,100.0,23.11,87.25,73.31,95.22,74.9,31.47,76.1,84.06,26.29
2014-05-21,100.0,24.3,95.62,83.67,94.02,80.88,36.25,79.68,90.44,29.08
2014-05-22,100.0,36.25,93.23,82.07,93.63,80.88,35.86,82.47,76.49,25.5
2014-05-23,100.0,41.83,93.23,85.26,95.22,83.27,45.02,83.27,77.29,24.7
2014-05-27,100.0,53.39,93.63,88.45,98.01,87.25,42.23,87.25,79.68,30.28
2014-05-28,99.6,48.61,92.03,89.24,96.81,87.25,40.64,86.45,74.5,33.47
2014-05-29,100.0,48.21,95.22,87.25,96.41,87.65,45.82,86.45,78.88,30.28
2014-05-30,99.6,48.21,98.41,85.66,97.61,86.06,44.62,83.27,74.5,33.47
2014-06-02,99.2,54.18,97.61,88.05,98.01,85.66,38.65,80.08,70.12,29.48
2014-06-03,100.0,56.97,92.83,86.06,96.41,84.86,36.65,80.48,65.34,25.9
2014-06-04,100.0,60.16,93.23,82.07,92.83,86.06,35.86,78.49,80.08,23.51
2014-06-05,100.0,60.56,99.2,87.25,90.44,85.26,51.0,80.48,86.85,15.54
2014-06-06,99.6,64.14,100.0,89.24,96.02,82.07,54.18,84.46,84.46,15.54
2014-06-09,100.0,62.55,98.8,88.05,92.83,84.06,52.99,79.68,85.66,17.13
2014-06-10,100.0,58.17,98.01,89.24,85.66,89.64,55.38,76.1,95.22,21.51
2014-06-11,99.6,60.16,96.02,89.24,85.66,89.64,56.18,78.09,96.02,21.12
2014-06-12,98.41,52.19,95.22,83.67,86.85,87.25,50.6,75.7,96.02,20.72
2014-06-13,97.21,58.96,98.41,85.66,84.06,88.05,50.6,79.68,95.22,20.72
2014-06-16,97.61,61.75,100.0,80.48,81.27,86.45,52.19,91.63,98.8,19.12
2014-06-17,96.81,63.75,100.0,79.68,84.46,87.25,49.4,93.23,99.6,20.72
2014-06-18,97.21,65.74,99.6,83.67,84.86,88.84,55.78,91.63,97.61,20.32
2014-06-19,96.02,78.09,99.2,86.45,90.04,86.45,50.6,91.63,96.02,17.13
2014-06-20,94.82,72.11,100.0,88.45,91.24,87.65,47.41,92.03,87.25,16.73
2014-06-23,94.42,72.91,100.0,85.26,86.45,88.45,51.0,94.82,72.91,20.32
2014-06-24,93.23,79.68,99.6,80.08,79.68,88.84,46.61,92.83,63.35,16.73
2014-06-25,93.23,82.87,100.0,86.06,75.3,92.03,51.0,94.42,65.74,19.52
2014-06-26,94.42,82.07,98.8,82.47,79.28,90.04,47.81,93.63,76.89,21.12
2014-06-27,96.02,80.88,100.0,84.86,81.27,92.03,46.22,95.62,88.05,21.51
2014-06-30,98.8,77.69,98.01,88.45,83.67,90.04,46.61,96.02,91.63,21.12
2014-07-01,98.8,82.07,98.8,89.24,89.24,92.83,54.18,95.22,92.43,21.51
2014-07-02,98.41,82.87,98.8,88.45,94.02,87.65,54.98,88.84,95.62,20.72
2014-07-03,99.6,86.45,98.01,89.64,99.6,87.25,56.97,88.45,92.03,20.32
2014-07-07,100.0,84.46,99.2,89.64,98.8,84.86,54.58,86.06,92.43,19.52
2014-07-08,99.6,83.27,97.21,88.05,98.01,75.7,43.03,84.86,91.24,14.74
2014-07-09,99.6,87.25,94.82,90.44,98.41,84.46,51.39,86.06,91.24,12.35
2014-07-10,98.8,84.86,95.62,90.44,95.22,83.67,49.8,84.46,94.02,19.92
2014-07-11,98.8,83.27,99.6,91.63,85.66,87.25,59.76,83.27,96.41,24.3
2014-07-14,100.0,82.07,99.6,90.84,84.46,92.03,65.34,86.85,100.0,21.51
2014-07-15,98.41,85.26,100.0,94.02,82.87,88.45,64.14,84.06,99.2,19.12
2014-07-16,97.21,83.67,100.0,96.41,85.66,91.24,65.34,81.67,100.0,13.94
2014-07-17,94.42,71.71,100.0,93.63,70.92,86.06,62.55,79.68,98.8,17.53
2014-07-18,96.81,76.49,100.0,96.02,81.27,93.23,67.73,84.06,52.99,15.94
2014-07-21,95.62,74.1,100.0,95.22,86.45,96.41,69.32,84.86,45.42,20.72
2014-07-22,96.81,84.06,99.6,96.02,100.0,96.02,70.92,83.27,48.61,15.14
2014-07-23,100.0,86.45,100.0,94.42,100.0,99.2,65.74,84.86,43.82,17.53
2014-07-24,99.6,92.03,98.01,94.42,60.56,100.0,66.53,85.66,41.83,16.33
2014-07-25,100.0,83.27,98.01,96.02,59.76,100.0,38.25,85.66,43.82,11.55
2014-07-28,100.0,78.09,96.81,95.22,58.57,99.2,35.46,86.06,41.83,14.34
2014-07-29,99.6,80.88,96.41,93.23,54.98,98.8,35.06,86.06,47.01,7.17
2014-07-30,99.2,84.46,96.02,92.03,59.36,98.8,36.25,88.05,52.19,6.77
2014-07-31,96.81,72.51,95.62,89.64,47.41,98.01,29.88,83.67,62.55,7.17
2014-08-01,97.21,64.14,95.22,87.25,33.86,97.61,21.51,90.84,68.13,3.59
2014-08-04,96.02,70.12,95.62,89.24,41.43,98.01,29.88,94.02,71.31,2.39
2014-08-05,94.02,61.35,94.82,86.85,34.66,97.61,27.89,93.63,81.67,3.19
2014-08-06,93.23,64.14,94.02,86.85,35.86,96.81,30.28,97.61,86.06,0.8
2014-08-07,92.03,60.16,95.22,86.85,31.87,97.61,25.1,98.01,84.46,8.37
2014-08-08,92.43,70.92,94.82,89.24,48.61,97.21,32.67,96.81,86.06,5.18
